customer_id,verified_review_count
33710191,1
33710465,1
33710600,1
33717517,1
33718374,1
33721135,1
33728453,3
33730640,1
33738267,1
33738587,5
33738696,1
33739808,1
33740023,1
33744945,1
33747078,1
33747624,1
33749895,1
33752082,1
33752217,1
33753678,1
33754003,1
33754626,1
33757019,1
33760796,1
33761190,1
33768201,1
33769065,1
33770786,1
33775831,1
33776233,4
33776563,1
33778046,1
33778204,1
33778676,2
33779532,1
33782818,2
33783403,1
33785511,1
33786347,2
33788482,1
33788949,1
33795033,1
33796411,1
33796806,2
33802585,2
33803827,1
33804339,1
33807608,2
33810499,1
33813614,1
33816910,2
33817388,1
33817539,1
33817720,1
33817885,1
33819574,1
33826546,1
33829229,1
33836076,1
33839419,1
33841714,1
33843677,1
33844485,1
33846324,1
33849840,1
33850252,1
33850270,2
33851621,1
33858316,2
33860605,1
33865558,1
33867098,1
33867622,2
33869426,1
33871962,1
33873949,1
33874001,1
33875294,1
33875945,1
33877391,1
33878076,1
33878337,1
33882208,1
33883742,2
33883866,1
33886384,1
33888997,1
33889182,1
33890574,1
33894115,1
33896242,1
33901681,1
33903686,1
33907071,3
33909619,1
33909892,1
33910695,1
33913880,1
33915657,1
33917108,1
33918499,1
33919630,1
33920274,1
33920743,1
33922804,1
33926671,1
33928211,2
33929976,1
33930616,9
33930665,1
33943184,1
33944154,1
33951396,1
33953473,1
33953620,1
33954951,1
33959742,1
33960629,1
33961305,1
33964108,3
33964636,2
33966898,1
33972677,1
33978715,1
33980337,2
33983105,1
33984051,1
33985599,3
33985664,1
33987391,1
33988875,1
33989542,1
33991941,3
33992223,1
33992801,1
33993847,22
33998152,1
33999895,1
34000495,1
34001217,1
34005125,1
34007001,1
34012259,3
34013612,1
34015936,1
34023545,1
34023819,1
34039417,1
34042351,1
34044790,1
34046304,2
34049268,1
34057591,1
34060248,1
34060503,1
34069139,1
34069827,1
34070096,2
34071926,2
34072865,1
34077988,1
34078999,1
34083294,1
34096178,1
34097375,2
34097657,1
34097884,1
34101928,1
34103066,2
34103408,3
34103525,1
34103808,1
34104747,1
34105430,2
34105898,1
34113234,1
34113368,1
34115679,1
34118200,1
34120541,1
34121896,1
34122296,1
34127379,1
34128693,1
34132380,1
34133576,1
34136245,2
34137832,2
34138344,1
34144704,2
34146728,1
34146908,1
34147869,1
34153962,2
34160410,1
34160500,1
34162140,1
34162373,1
34162536,1
34162589,1
34172136,1
34173267,2
34173667,1
34176187,1
34183467,1
34183753,2
34184169,1
34184242,1
34185845,1
34186828,1
34188436,2
34190796,1
34190809,1
34191557,1
34191943,1
34192822,1
34193126,1
34193341,1
34197501,1
34198117,1
34198998,2
34201280,2
34201320,1
34206024,1
34206421,1
34207270,2
34207500,1
34208077,2
34208388,4
34209528,3
34209798,4
34215838,1
34217901,1
34219092,4
34226402,1
34226576,1
34229579,1
34229672,1
34232566,1
34235510,1
34236000,3
34236124,2
34238923,1
34243382,1
34244776,1
34246102,1
34246240,1
34246813,1
34252300,1
34256008,1
34262290,3
34263226,1
34263313,4
34263832,1
34267760,1
34267912,1
34269750,1
34271677,5
34271747,1
34276280,1
34276554,1
34277838,1
34279218,1
34282556,1
34283096,1
34286038,1
34286662,4
34288182,1
34290385,1
34292653,6
34293008,2
34301056,2
34309412,2
34309866,1
34310841,1
34311542,1
34311729,1
34312036,1
34315029,1
34318251,2
34319481,1
34319963,1
34320186,1
34321022,2
34321036,1
34321518,1
34321848,3
34322025,2
34322873,6
34331550,1
34335262,1
34335403,1
34339299,1
34341435,1
34343304,1
34343370,1
34344228,1
34345524,1
34350740,1
34351193,1
34352083,1
34354373,1
34357784,1
34361594,1
34365217,2
34370250,2
34370883,2
34372400,3
34377070,1
34377123,1
34380215,2
34382209,1
34383649,1
34384628,1
34387109,1
34387162,2
34392864,1
34397280,5
34399890,1
34400573,1
34400963,5
34402155,4
34402750,1
34403190,1
34406309,1
34410073,1
34410788,1
34415014,1
34419787,1
34420280,3
34420539,1
34422724,1
34423471,1
34429079,1
34430510,1
34431846,1
34432682,1
34433350,1
34433417,1
34435816,2
34436695,2
34438660,1
34440397,3
34443918,2
34447967,1
34449026,1
34449473,1
34450411,1
34450660,1
34451317,1
34454666,1
34455796,1
34456118,2
34456784,1
34457126,1
34457448,1
34460096,1
34463635,1
34464669,2
34464707,1
34466521,1
34468159,1
34474941,1
34475556,1
34476526,1
34477658,2
34477695,1
34479959,1
34480038,2
34482993,1
34486510,1
34487372,1
34488267,4
34488827,2
34489032,1
34489832,1
34490559,1
34491541,1
34494042,1
34496147,1
34496924,1
34496959,1
34498012,1
34498519,1
34500359,1
34504427,1
34507467,1
34507662,1
34508224,1
34508480,1
34510375,2
34511559,1
34512140,2
34515523,2
34515750,2
34516810,1
34517272,4
34522053,1
34522777,4
34522889,1
34529115,1
34530770,1
34532051,1
34532286,1
34534051,1
34538388,1
34538806,1
34539658,1
34539771,2
34541890,1
34542533,1
34544385,1
34544714,1
34546217,1
34550048,1
34550362,1
34555197,1
34555786,3
34556751,1
34559764,1
34561829,2
34562454,1
34574518,1
34575022,1
34575035,1
34575347,1
34576198,1
34577200,1
34579651,1
34582349,1
34584629,1
34587918,1
34590585,15
34591684,1
34592086,1
34593257,6
34593456,1
34595034,1
34598934,1
34599825,3
34600321,1
34601916,1
34603349,1
34604247,1
34605304,1
34607576,3
34607762,2
34608348,1
34609131,3
34610230,1
34610342,2
34611639,4
34612603,1
34612812,1
34614796,1
34615712,1
34615897,1
34618896,1
34632568,1
34634421,1
34635895,1
34636559,2
34636985,1
34640487,1
34641348,1
34642518,1
34642846,1
34643061,1
34652553,1
34657164,1
34658173,4
34658373,1
34663455,2
34664437,1
34666312,1
34667181,1
34669301,1
34673916,1
34674970,1
34676549,1
34676846,1
34679911,6
34681902,1
34682679,2
34683730,1
34684917,1
34686234,2
34690431,1
34692586,1
34693922,1
34695784,1
34695898,1
34696139,1
34696450,1
34698447,1
34704526,1
34705658,1
34706195,1
34708447,1
34709524,1
34709919,1
34710247,1
34713386,1
34713392,1
34714425,1
34715301,5
34716254,3
34718776,5
34723168,1
34723945,1
34724309,3
34727873,1
34730072,2
34730727,1
34733813,1
34734546,1
34734604,2
34735024,1
34736206,4
34739499,2
34745354,1
34746543,3
34747086,1
34750632,3
34752639,1
34753290,4
34753667,1
34755896,1
34757454,2
34759558,1
34759985,1
34763854,1
34766517,1
34766525,1
34767564,1
34767654,1
34771400,1
34773557,1
34773649,1
34776127,1
34779233,1
34779857,2
34779910,1
34780628,1
34780631,1
34782073,1
34788257,1
34788454,1
34790114,1
34791770,1
34791900,1
34797202,1
34800320,1
34804593,1
34804923,1
34805143,1
34811667,1
34814409,2
34815057,1
34820990,1
34821110,3
34821732,1
34822681,3
34825530,1
34826634,1
34827381,1
34827589,1
34827595,1
34828484,1
34829963,1
34834262,1
34837713,1
34838880,2
34839502,1
34841451,1
34842992,1
34843835,1
34847249,2
34847755,1
34850572,1
34852016,2
34853717,1
34854494,1
34856851,1
34862117,2
34862621,1
34864432,1
34869846,2
34871033,2
34871303,2
34871435,1
34872757,4
34873245,1
34873879,1
34875172,1
34877139,1
34880225,1
34880509,1
34880663,1
34881935,2
34882654,1
34882921,1
34883370,1
34883648,1
34884373,1
34888062,1
34895672,1
34896197,1
34896822,1
34897050,1
34897410,1
34898072,1
34899721,1
34900712,1
34901082,1
34901683,2
34902336,1
34906838,1
34906868,1
34907872,3
34908911,5
34910747,1
34911677,2
34912918,1
34915387,1
34919587,1
34921687,1
34926153,2
34926452,1
34928194,1
34929132,1
34929208,1
34929768,1
34931479,1
34932724,1
34933046,2
34933570,1
34933923,2
34936162,1
34937031,1
34937736,2
34938263,1
34939423,1
34943744,1
34946095,1
34948969,1
34953516,1
34957782,1
34959050,1
34959297,1
34961713,1
34963050,1
34970855,1
34971249,1
34972646,1
34973545,1
34974514,1
34975597,1
34979763,1
34982396,2
34982838,1
34986371,1
34988790,1
34989736,2
34991379,2
35001613,1
35004134,79
35007409,1
35013193,1
35015258,1
35017835,1
35019874,1
35022255,1
35024319,1
35027372,1
35029623,3
35031712,1
35031930,2
35034697,1
35040522,1
35040846,1
35041751,1
35042629,1
35044542,1
35050403,1
35051373,1
35055953,1
35057328,1
35062872,1
35063934,1
35064906,1
35065137,2
35065628,1
35065818,2
35072801,1
35075871,1
35076403,1
35078925,2
35079452,1
35082441,1
35082784,2
35084721,1
35086126,1
35086310,1
35086702,2
35087922,1
35088570,1
35092970,1
35093059,3
35093174,1
35093816,1
35095160,1
35095572,1
35096236,1
35097398,1
35098318,1
35098777,1
35099528,1
35100333,1
35100519,1
35100836,1
35103529,1
35107232,2
35110516,1
35110629,6
35111264,2
35111339,1
35112571,2
35115038,1
35116709,1
35116851,2
35125549,1
35130197,1
35131439,1
35132721,1
35132853,1
35137083,1
35142039,1
35146713,1
35147341,5
35156136,1
35164726,2
35166424,1
35166824,1
35169093,1
35172646,1
35174343,1
35177605,1
35177705,1
35178673,1
35180856,1
35181944,1
35183420,1
35184850,1
35185832,1
35188401,1
35190628,1
35192093,1
35193511,1
35197182,1
35199746,1
35200036,1
35200060,1
35200940,2
35205450,1
35207764,2
35208016,1
35208565,1
35209253,1
35209334,1
35211917,2
35212536,1
35213695,2
35220172,9
35222894,1
35223115,1
35223648,1
35223963,1
35224302,2
35224541,1
35225112,1
35225653,1
35229103,1
35232759,1
35237529,2
35241439,3
35242299,1
35243083,1
35245362,1
35245821,1
35246936,1
35247819,1
35253038,2
35256509,1
35259240,1
35260553,2
35264253,1
35265353,2
35266796,1
35266868,6
35270049,1
35270605,1
35274334,1
35274519,1
35274869,1
35281278,1
35281320,1
35281978,2
35282489,1
35282515,5
35284253,1
35284549,1
35289248,1
35291939,1
35294663,1
35297140,1
35297289,2
35298946,1
35300773,1
35301837,1
35302703,1
35302828,1
35302882,1
35307620,1
35308662,2
35312935,1
35314259,1
35322043,1
35326174,1
35327871,1
35333531,1
35334979,1
35336252,1
35339284,2
35342839,1
35343817,1
35344618,1
35345221,1
35346301,2
35351021,1
35354121,1
35355531,1
35357574,1
35359996,1
35361356,1
35361583,1
35362389,2
35362978,1
35366692,1
35366709,1
35366755,1
35368729,1
35369146,1
35369941,1
35370699,1
35372663,1
35372680,1
35374334,1
35375370,2
35376427,1
35377464,2
35377592,1
35382547,2
35384640,1
35385509,1
35386409,2
35386567,1
35391058,1
35391351,1
35392169,1
35392950,1
35394175,4
35394460,3
35396170,1
35397329,1
35398246,1
35400399,1
35402111,1
35403921,1
35407632,1
35407915,1
35410393,3
35412078,1
35412081,1
35414821,7
35416106,1
35416272,1
35417079,1
35417238,18
35417586,3
35417602,1
35419751,1
35422261,1
35422653,1
35423948,1
35425744,3
35425955,1
35426353,2
35428099,1
35429612,1
35429857,1
35442098,1
35442982,1
35445249,1
35446921,2
35447434,1
35449015,1
35449618,1
35451804,2
35452613,1
35454520,1
35457351,1
35458709,1
35459925,4
35460575,1
35462400,1
35462516,1
35464349,1
35464870,2
35467340,1
35468261,1
35468277,2
35471360,1
35475116,1
35476741,5
35479467,3
35480074,1
35481878,1
35481981,1
35482170,1
35482946,2
35484714,2
35492061,1
35498887,1
35501691,13
35502442,1
35504569,1
35505067,1
35506349,1
35507120,1
35509770,1
35511531,1
35513078,1
35513561,1
35517417,1
35518645,5
35519608,1
35519831,1
35521328,1
35522631,2
35522862,1
35524193,1
35525271,1
35526987,1
35528083,1
35529074,1
35530903,1
35530997,1
35531056,1
35531842,1
35533291,1
35533457,1
35534195,1
35534420,3
35534627,1
35536328,8
35536963,2
35539997,1
35541658,3
35541785,1
35542532,1
35544151,1
35547043,1
35548496,1
35548527,1
35551669,1
35553327,1
35554442,1
35555754,1
35555963,1
35557285,1
35557458,1
35558126,2
35559047,1
35560012,5
35566982,1
35567444,1
35573182,1
35573755,2
35575632,1
35580603,1
35581464,1
35585361,1
35588210,1
35588757,1
35592055,1
35593756,3
35596177,1
35603427,2
35603958,1
35605875,1
35607432,1
35609280,1
35610167,1
35612666,2
35614073,1
35615661,1
35618948,2
35619619,1
35620411,1
35620608,4
35621082,2
35621205,8
35627510,1
35628145,2
35632527,1
35633618,1
35639676,2
35640758,1
35641391,1
35649958,1
35653683,5
35653752,2
35653842,1
35653914,3
35654275,1
35655856,1
35658363,2
35660512,1
35661304,1
35662123,1
35662788,1
35664862,1
35666950,1
35672346,1
35675935,1
35676087,1
35677726,1
35678418,1
35679396,1
35680257,4
35680752,1
35684135,1
35684380,3
35684614,1
35685535,3
35687028,1
35687639,1
35687971,1
35688263,1
35689376,1
35689571,1
35694484,1
35694765,1
35701006,1
35702045,1
35702158,1
35702374,1
35703399,1
35704992,2
35707373,1
35711044,3
35713433,2
35715011,1
35717951,1
35720642,1
35720772,1
35723771,1
35726904,1
35729695,2
35731684,1
35732678,1
35732881,1
35733349,1
35737819,1
35738904,1
35741719,1
35742472,1
35743620,1
35744664,1
35745529,2
35747855,7
35750570,1
35750620,1
35752869,1
35753717,1
35756757,1
35761049,1
35761112,1
35762012,1
35765541,1
35765691,1
35767361,1
35768047,1
35769634,1
35770493,1
35771631,85
35772607,3
35773985,1
35774779,2
35774869,1
35779188,1
35779873,1
35780340,1
35783350,1
35791744,1
35792475,1
35792499,1
35793072,1
35793791,1
35794060,1
35794913,8
35796022,2
35796720,1
35798485,1
35799394,1
35802054,1
35806714,5
35811492,1
35811820,3
35813942,1
35815587,4
35816318,1
35817251,1
35820831,1
35822050,1
35823325,1
35823380,1
35823461,1
35824515,2
35826163,3
35826966,3
35827097,1
35828050,1
35833308,1
35836418,1
35836505,1
35836703,1
35837781,1
35838501,2
35843434,1
35846760,2
35848121,1
35849752,1
35850977,1
35851098,2
35851200,1
35851636,1
35853181,1
35854896,2
35857083,1
35860051,1
35867937,1
35872040,1
35872765,1
35873710,1
35875635,1
35876450,1
35877383,1
35878178,1
35883856,1
35886528,1
35886991,1
35887435,1
35888095,1
35891961,1
35893314,1
35894344,1
35894470,1
35898099,1
35899211,1
35899608,1
35900455,1
35906535,4
35908996,1
35909349,1
35910247,1
35910379,1
35911894,1
35913485,1
35913862,1
35914150,1
35916625,3
35916837,1
35917287,1
35918265,1
35921370,1
35922083,3
35923944,1
35925754,3
35927792,1
35928051,2
35928738,1
35929840,1
35931458,1
35936313,1
35938065,2
35940200,1
35944741,7
35946226,1
35947326,1
35947575,1
35949446,3
35949797,1
35950469,1
35952489,2
35953800,1
35954597,1
35955341,1
35956348,3
35956558,1
35962280,1
35965181,1
35965375,1
35965616,1
35970411,1
35972497,2
35972786,1
35973199,1
35973607,8
35973897,1
35974150,1
35975584,1
35975951,1
35978054,1
35981835,1
35982669,1
35982980,1
35983991,1
35987343,1
35988649,1
35990494,1
35992327,1
35997502,1
35997795,2
35997832,1
35998218,1
35998970,3
36000463,1
36001571,1
36003110,1
36003157,1
36004779,1
36005201,1
36005398,1
36008591,1
36010968,3
36013693,4
36016502,1
36017553,1
36018792,1
36023674,1
36024204,1
36024262,1
36028915,1
36030825,2
36030980,1
36036506,1
36036556,2
36036719,1
36037231,7
36038817,1
36039984,1
36042121,1
36042343,1
36042645,6
36045174,2
36047722,1
36048933,1
36049733,1
36051198,1
36052452,1
36055267,1
36057111,5
36057454,2
36057514,1
36058511,1
36059777,2
36066048,1
36068962,1
36070465,1
36070526,1
36072603,1
36073835,1
36076549,1
36077910,1
36080206,1
36080263,1
36084366,1
36087200,1
36089782,1
36089889,1
36091935,1
36096681,1
36097356,1
36097625,8
36098744,1
36101986,1
36102499,2
36103376,1
36103862,1
36108356,1
36108366,1
36108862,1
36109805,1
36110308,1
36110644,1
36116110,1
36120032,1
36121132,2
36122913,1
36123382,3
36125429,1
36127052,1
36127135,1
36128659,1
36128810,1
36129669,1
36130617,1
36131191,4
36132013,1
36134023,1
36134418,1
36136052,1
36136210,1
36140330,1
36143307,3
36143923,1
36145382,2
36148698,1
36148923,1
36152181,23
36152506,1
36152941,1
36153549,2
36154010,1
36154891,1
36156903,2
36159440,1
36159954,1
36161219,1
36164695,1
36165278,1
36166071,1
36167081,1
36168269,2
36169871,1
36170357,1
36171698,1
36174240,5
36174446,1
36175172,1
36176175,2
36179340,1
36179741,1
36180896,1
36181582,1
36183456,1
36183772,3
36184891,1
36185624,1
36185644,1
36187525,3
36188477,1
36194091,1
36195032,1
36195190,1
36200070,1
36202074,9
36204066,1
36205204,3
36207589,1
36207602,1
36209252,2
36210590,3
36212153,1
36212264,1
36213508,2
36215613,1
36216261,1
36216373,1
36216592,1
36217816,1
36220113,1
36220271,1
36221104,1
36229845,1
36229927,1
36231457,1
36236079,1
36236471,1
36237500,1
36238156,2
36239305,1
36241300,1
36245442,1
36247520,1
36248063,3
36248768,2
36250254,1
36251584,1
36252284,2
36253362,1
36254535,1
36254561,2
36255367,1
36255546,3
36258323,1
36259152,1
36262220,1
36262648,1
36262756,1
36264700,1
36264769,1
36271182,1
36271302,1
36273513,1
36275026,1
36277369,1
36279286,1
36279637,1
36281342,1
36282315,1
36283745,1
36292439,1
36292513,1
36293084,2
36293564,1
36296391,5
36298317,1
36300963,3
36301441,1
36301933,1
36302463,1
36302978,1
36305540,1
36307992,1
36310976,1
36311060,1
36312202,2
36312563,1
36312827,1
36318567,2
36319042,1
36320975,1
36321005,1
36322594,1
36325355,1
36327191,1
36329881,2
36330405,1
36331334,1
36332508,1
36333030,3
36334473,3
36334975,1
36336175,1
36337180,1
36338107,1
36338626,2
36340657,1
36341608,2
36344731,1
36344874,1
36345662,1
36345740,1
36346861,2
36348244,3
36349844,1
36350200,1
36353445,1
36353739,1
36353773,1
36355177,1
36356146,1
36356887,1
36358588,2
36359235,1
36363613,1
36367119,3
36367719,1
36368006,1
36369277,1
36370573,1
36371348,1
36371352,2
36373125,1
36374552,3
36375560,1
36375980,1
36376212,1
36379033,1
36379379,1
36379896,1
36380776,2
36381183,1
36390323,1
36391091,1
36392434,1
36395157,2
36396562,2
36398193,1
36401420,1
36401786,1
36403590,1
36406410,1
36407398,1
36409585,1
36410328,1
36412156,2
36412348,1
36413803,1
36414060,4
36414165,1
36415122,1
36415341,1
36416473,1
36418366,2
36418453,1
36420198,1
36420457,2
36421237,1
36421627,1
36424021,1
36424541,15
36424711,1
36427301,1
36427965,1
36429496,1
36430774,2
36431105,1
36431179,1
36431969,1
36434960,1
36436303,1
36441377,1
36441705,2
36444664,1
36450495,1
36452381,1
36452758,1
36462675,1
36462934,2
36464350,1
36465604,1
36470381,1
36472991,2
36473554,1
36474461,1
36478013,1
36479075,1
36482224,2
36482303,1
36482895,1
36483255,1
36483723,1
36485066,1
36488253,1
36488703,1
36490320,1
36491330,4
36492069,3
36492211,2
36492420,1
36492668,1
36497595,1
36498245,1
36499093,1
36500111,1
36502790,3
36502881,1
36502927,1
36505051,2
36506123,1
36509206,1
36509764,1
36510061,1
36510724,1
36510862,1
36512712,1
36513265,1
36513570,1
36519175,1
36521645,1
36522262,1
36524975,1
36525547,1
36526707,3
36535971,1
36536032,1
36536263,1
36536580,1
36536873,1
36537086,1
36537589,1
36539041,1
36539393,1
36539447,1
36540077,1
36543740,1
36543789,1
36544587,1
36545366,1
36545438,2
36545495,2
36550371,2
36551397,1
36552269,1
36553418,1
36555592,1
36556651,1
36556842,1
36558309,1
36558746,1
36559723,1
36562035,1
36562328,1
36562912,1
36564140,1
36564255,2
36565435,1
36566243,1
36566940,1
36567020,1
36567886,1
36568554,1
36572309,1
36573600,1
36574796,1
36579088,1
36579850,2
36579888,1
36580458,2
36581839,1
36584502,1
36586657,1
36587489,1
36591395,1
36592334,1
36593110,1
36593284,1
36593828,17
36593847,2
36594852,1
36595122,1
36595550,3
36598597,1
36600849,1
36601814,1
36605518,1
36605804,1
36605832,1
36607117,1
36607525,1
36608797,1
36609398,1
36610377,1
36610759,1
36610841,1
36612193,12
36613052,3
36613157,1
36617568,1
36618339,1
36618759,2
36621466,1
36622313,1
36622918,1
36625848,2
36627289,1
36628577,1
36628753,1
36629178,1
36630148,1
36630857,2
36632205,1
36634104,2
36634612,1
36635274,1
36635984,1
36636324,2
36636672,1
36636858,1
36636988,1
36637276,1
36641592,1
36649444,1
36652038,1
36652872,4
36652935,2
36656384,1
36657996,1
36659058,2
36662223,1
36663161,2
36663442,1
36663743,2
36664431,3
36665845,1
36667745,1
36668954,1
36669012,1
36671528,1
36671839,1
36676143,1
36677134,1
36678688,1
36679129,1
36679722,2
36680562,1
36680659,1
36681667,1
36685175,1
36685449,2
36690371,1
36690948,1
36691592,1
36693601,1
36696200,1
36698911,2
36699569,1
36700574,1
36700660,5
36701410,2
36703963,1
36703997,1
36705740,2
36705955,1
36705992,1
36711282,1
36713421,1
36714823,1
36715401,1
36717028,1
36717749,2
36721065,1
36722065,1
36723111,1
36727807,1
36728471,1
36729164,2
36735774,1
36736728,4
36739356,1
36739457,1
36740169,1
36741057,1
36741207,1
36742056,1
36742156,1
36744229,6
36744932,1
36745213,1
36747787,1
36748118,1
36750827,2
36750921,1
36752048,1
36753169,1
36753910,4
36756284,2
36756431,1
36758034,1
36758739,1
36762429,1
36762662,1
36763273,2
36763595,1
36763881,1
36764591,1
36767403,1
36768349,1
36770234,1
36771432,1
36772712,1
36774420,1
36774593,1
36774683,4
36776147,1
36777666,2
36778000,1
36778551,1
36779776,1
36782044,1
36783537,1
36786850,1
36787871,1
36788158,1
36789628,1
36791088,1
36791971,3
36792809,1
36793308,1
36793862,1
36794097,1
36794276,2
36796320,1
36797520,1
36799284,1
36800550,1
36800636,2
36801873,1
36804219,1
36806659,2
36807326,1
36809020,1
36811786,1
36812014,1
36813425,2
36813604,1
36813753,1
36815653,1
36815739,1
36816218,1
36816250,1
36816730,1
36817069,1
36818690,5
36818999,2
36822068,1
36824690,1
36825966,1
36831756,1
36832420,1
36832868,1
36836060,2
36839742,1
36839753,1
36840028,2
36840156,2
36841097,1
36844708,1
36847726,1
36849922,1
36850464,1
36856850,1
36861647,1
36861659,1
36863838,1
36867268,1
36870344,1
36870586,1
36872159,1
36872550,1
36872585,1
36874012,1
36880371,1
36881971,2
36884168,2
36888632,1
36891384,1
36893375,1
36894406,1
36899266,1
36903799,1
36904527,2
36904647,1
36905949,3
36906977,1
36907667,1
36908050,1
36908678,1
36908907,1
36910519,1
36910719,1
36912247,4
36913187,1
36913673,1
36915673,1
36916547,2
36918947,1
36919343,2
36920411,1
36923578,3
36924186,1
36924617,1
36924911,2
36927829,1
36928196,2
36931939,1
36932065,1
36932579,1
36932651,1
36932733,1
36936788,1
36937535,1
36938279,1
36939724,1
36941534,1
36945508,1
36946080,2
36949040,1
36949740,10
36950435,1
36951707,2
36952432,1
36953034,1
36954186,8
36956602,1
36960646,1
36962670,4
36962899,1
36963443,1
36964060,1
36964620,1
36965440,1
36970556,2
36970687,1
36972136,1
36972222,1
36972244,2
36974267,1
36975191,1
36976424,4
36977957,2
36978383,2
36978649,1
36979711,1
36981231,1
36982158,1
36982895,1
36983130,1
36983626,1
36984118,1
36985405,1
36992012,1
36992342,1
36994866,1
36998759,1
37000361,1
37000477,1
37000528,2
37001447,1
37001679,1
37002383,1
37006360,1
37007997,1
37010568,3
37013301,1
37013913,1
37014755,1
37015250,2
37015375,1
37018622,1
37020646,1
37021163,1
37021422,1
37021424,1
37022039,1
37023403,2
37024157,1
37024285,3
37024410,1
37026864,1
37027791,1
37028471,3
37030313,7
37030454,1
37031166,1
37037184,1
37039957,1
37040364,1
37043616,1
37044085,1
37044579,2
37045849,1
37050298,2
37050646,1
37052033,2
37052186,1
37053389,1
37055426,1
37055537,1
37057074,3
37059063,1
37059762,5
37060247,1
37060306,1
37060671,1
37062289,1
37062911,2
37063148,5
37063632,1
37064203,1
37065733,1
37067843,1
37068983,2
37071735,1
37071875,1
37072523,1
37074320,1
37075343,1
37077572,1
37078614,1
37078941,1
37079119,1
37083999,1
37085706,1
37086619,1
37091112,1
37092171,1
37092499,1
37092993,1
37095378,2
37098279,1
37098933,1
37099452,1
37108120,1
37108189,1
37108885,3
37111585,1
37112483,3
37114866,1
37115224,2
37116675,1
37117941,1
37120136,1
37120622,1
37121631,1
37124843,1
37126594,1
37126721,2
37127231,1
37128633,1
37129142,1
37129655,2
37131822,1
37132367,1
37134605,1
37135690,1
37136461,3
37148860,2
37150628,1
37151365,1
37152215,1
37152582,3
37152839,2
37153200,1
37153641,1
37154337,1
37159181,1
37159697,1
37164356,1
37164898,1
37165612,1
37166361,1
37167295,2
37169456,2
37172633,1
37174508,1
37175038,1
37179389,1
37179924,1
37180643,1
37180857,3
37181028,1
37182434,1
37182560,1
37182595,2
37183919,1
37184189,1
37186176,1
37190248,1
37191953,1
37192952,1
37193217,1
37198011,1
37199390,1
37202055,1
37202300,1
37205079,1
37205438,1
37209488,1
37210858,1
37210975,1
37215919,1
37216695,1
37218835,1
37219235,1
37219764,1
37221451,1
37223231,1
37227112,1
37228723,3
37230782,1
37231052,1
37231148,1
37231243,2
37233652,1
37234107,1
37234308,1
37234590,6
37235902,1
37236087,1
37236766,1
37237740,1
37238456,1
37243648,1
37245519,1
37247626,1
37249432,1
37249446,1
37253003,3
37253348,1
37254866,2
37255122,2
37255238,1
37255525,2
37257411,1
37258193,1
37258657,1
37261147,3
37263056,2
37265959,1
37266339,1
37266718,2
37267531,1
37269248,1
37277946,2
37278219,1
37278615,1
37282469,1
37285666,1
37289165,1
37290464,1
37291590,1
37300857,1
37301669,3
37302260,2
37304756,15
37308893,1
37309163,1
37309890,2
37311477,1
37313077,3
37313205,1
37313611,3
37313681,1
37313819,1
37314706,1
37317853,1
37318258,1
37320360,3
37325555,1
37325658,2
37326790,1
37326793,1
37329275,1
37329508,1
37330146,1
37330683,1
37332321,1
37333311,1
37334851,1
37335347,1
37337835,1
37342113,3
37344039,1
37344113,1
37345736,1
37346443,3
37347364,6
37352662,1
37353159,13
37353844,1
37356313,3
37356343,1
37356489,1
37357106,1
37361077,1
37362842,1
37364873,1
37366422,1
37371633,1
37371894,1
37372487,1
37372653,1
37375763,2
37375857,1
37376614,1
37377765,2
37379743,2
37380123,2
37380870,1
37382909,1
37383766,1
37383909,1
37384878,1
37385132,7
37386263,2
37388340,2
37388532,1
37388563,1
37390957,1
37391707,1
37392657,1
37392767,1
37392934,1
37396382,1
37396421,1
37397416,1
37399746,1
37402261,1
37402359,1
37405085,1
37406548,5
37406824,1
37408231,1
37408766,1
37409904,1
37409986,1
37410399,1
37412337,1
37412839,1
37413069,1
37414621,1
37419512,1
37420699,1
37422716,1
37423501,1
37424217,1
37424261,3
37427217,1
37427584,1
37431089,1
37431322,1
37431761,1
37432725,1
37432827,1
37433724,1
37435229,1
37441608,1
37441694,1
37441988,1
37442133,1
37442153,3
37446023,1
37447779,1
37448830,1
37450424,3
37452246,1
37452944,1
37452989,1
37453403,1
37454196,1
37454260,1
37455331,2
37456280,1
37457129,3
37460976,1
37462675,1
37466526,1
37467755,2
37469168,1
37469561,1
37471017,1
37471988,1
37473134,1
37475607,1
37477794,1
37478244,1
37478464,1
37478779,1
37478867,1
37479461,1
37479601,1
37479891,1
37480222,1
37482839,1
37483635,1
37485165,1
37485636,2
37485928,1
37489231,2
37490237,1
37490880,2
37492933,1
37494381,1
37494509,1
37496506,1
37497318,1
37497635,1
37497996,1
37501675,1
37504604,2
37506408,1
37507544,1
37509508,13
37509919,4
37513542,2
37514865,2
37517300,1
37518208,1
37525237,4
37525545,1
37525601,1
37527111,1
37527269,1
37527645,2
37527885,1
37529531,2
37531046,1
37531239,1
37532392,1
37534349,2
37540056,4
37541011,1
37544815,1
37545744,1
37548001,1
37548913,1
37548927,1
37549997,2
37550373,3
37551012,3
37551305,1
37552034,1
37552036,1
37554798,4
37556253,1
37558863,1
37562128,1
37562761,2
37566013,2
37566201,1
37567326,1
37568271,1
37568368,1
37570581,1
37570650,2
37571387,1
